#separator:tab
#html:false
你好！	你好！   MDBG    Nǐ hǎo!     English Hello / how are you
她总是随身携带手机。	她总是随身携带手机。   MDBG    Tā zǒngshì suíshēn xiédài shǒujī.     English She always carries her mobile phone with her.
She always carries her mobile phone with her.	She always carries her mobile phone with her.   她总是随身携带手机。  MDBG    Tā zǒngshì suíshēn xiédài shǒujī.
他受伤晕倒了。	他受伤晕倒了。   MDBG    Tā shòushāng yūndǎo le.     English He passed out due to his injury.
He passed out due to his injury.	He passed out due to his injury.   他受伤晕倒了。  MDBG    Tā shòushāng yūndǎo le.
人类对宇宙从未停止探索。	人类对宇宙从未停止探索。   MDBG    Rénlèi duì yǔzhòu cóngwèi tíngzhǐ tànsuǒ.     English Human beings have never stopped exploring the universe.
Human beings have never stopped exploring the universe.	Human beings have never stopped exploring the universe.   人类对宇宙从未停止探索。  MDBG    Rénlèi duì yǔzhòu cóngwèi tíngzhǐ tànsuǒ.
她的面部皮肤很好。	她的面部皮肤很好。   MDBG    Tā de miànbù pífū hěn hǎo.     English She has a wonderful facial complexion.
She has a wonderful facial complexion.	She has a wonderful facial complexion.   她的面部皮肤很好。  MDBG    Tā de miànbù pífū hěn hǎo.
他当兵了。	他当兵了。   MDBG    Tā dāngbīng le.     English He joined the army.
He joined the army.	He joined the army.   他当兵了。  MDBG    Tā dāngbīng le.
哥哥去黑龙江当兵了。	哥哥去黑龙江当兵了。   MDBG    Gēge qù hēilóngjiāng dāngbīng le.     English My elder brother went to Heilongjiang to serve in the army.
My elder brother went to Heilongjiang to serve in the army.	My elder brother went to Heilongjiang to serve in the army.   哥哥去黑龙江当兵了。  MDBG    Gēge qù hēilóngjiāng dāngbīng le.
地上有很多落叶。	地上有很多落叶。   MDBG    Dìshang yǒu hěn duō luòyè.     English There are many fallen leaves on the ground.
There are many fallen leaves on the ground.	There are many fallen leaves on the ground.   地上有很多落叶。  MDBG    Dìshang yǒu hěn duō luòyè.
这里遍地都是落叶。	这里遍地都是落叶。   MDBG    zhèlǐ biàndì dōu shì luòyè.     English The ground is completely covered by fallen leaves.
The ground is completely covered by fallen leaves.	The ground is completely covered by fallen leaves.   这里遍地都是落叶。  MDBG    zhèlǐ biàndì dōu shì luòyè.
她抓了一只螃蟹。	她抓了一只螃蟹。   MDBG    Tā zhuāle yī zhī pángxiè.     English She's caught a crab.
She's caught a crab.	She's caught a crab.   她抓了一只螃蟹。  MDBG    Tā zhuāle yī zhī pángxiè.
我爱吃螃蟹。	我爱吃螃蟹。   MDBG    Wǒ ài chī pángxiè.     English I love eating crab.
I love eating crab.	I love eating crab.   我爱吃螃蟹。  MDBG    Wǒ ài chī pángxiè.
我们何不回家呢？	我们何不回家呢？   MDBG    wǒmen hé bù huíjiā ne?     English Why don't we go home?
Why don't we go home?	Why don't we go home?   我们何不回家呢？  MDBG    wǒmen hé bù huíjiā ne?
吃饭前要洗手。	吃饭前要洗手。   MDBG    Chīfàn qián yào xǐshǒu.     English We have to wash our hands before eating.
We have to wash our hands before eating.	We have to wash our hands before eating.   吃饭前要洗手。  MDBG    Chīfàn qián yào xǐshǒu.
美国总统在白宫办公。	美国总统在白宫办公。   MDBG    Měiguó zǒngtǒng zài Báigōng bàn gōng.     English The US President deals with national affairs in the White House.
The US President deals with national affairs in the White House.	The US President deals with national affairs in the White House.   美国总统在白宫办公。  MDBG    Měiguó zǒngtǒng zài Báigōng bàn gōng.
美国总统返回白宫。	美国总统返回白宫。   MDBG    Měiguó zǒngtǒng fǎn huí Báigōng.     English The President of the United States has returned to the White House.
The President of the United States has returned to the White House.	The President of the United States has returned to the White House.   美国总统返回白宫。  MDBG    Měiguó zǒngtǒng fǎn huí Báigōng.
赌场在夜总会旁边。	赌场在夜总会旁边。   MDBG    Dǔchǎng zài yèzǒnghuì pángbiān.     English The casino is next to the night club.
The casino is next to the night club.	The casino is next to the night club.   赌场在夜总会旁边。  MDBG    Dǔchǎng zài yèzǒnghuì pángbiān.
这是一个美丽的海湾。	这是一个美丽的海湾。   MDBG    Zhè shì yī gè měilì de hǎiwān.     English This is a beautiful bay.
This is a beautiful bay.	This is a beautiful bay.   这是一个美丽的海湾。  MDBG    Zhè shì yī gè měilì de hǎiwān.
让我们来澄清一下这个问题。	让我们来澄清一下这个问题。   MDBG    ràng wǒmen lái chéngqīng yīxià zhè gè wèntí.     English Let's clear up this problem.
Let's clear up this problem.	Let's clear up this problem.   让我们来澄清一下这个问题。  MDBG    ràng wǒmen lái chéngqīng yīxià zhè gè wèntí.
我们去踢球吧。	我们去踢球吧。   MDBG    Wǒmen qù tīqiú ba.     English Let's go play soccer.
Let's go play soccer.	Let's go play soccer.   我们去踢球吧。  MDBG    Wǒmen qù tīqiú ba.
我们在草地上踢球。	我们在草地上踢球。   MDBG    Wǒmen zài cǎodì shang tīqiú.     English We're kicking the ball on the field.
We're kicking the ball on the field.	We're kicking the ball on the field.   我们在草地上踢球。  MDBG    Wǒmen zài cǎodì shang tīqiú.
葡萄牙在欧洲。	葡萄牙在欧洲。   MDBG    Pútáoyá zài Ōuzhōu.     English Portugal is in Europe.
Portugal is in Europe.	Portugal is in Europe.   葡萄牙在欧洲。  MDBG    Pútáoyá zài Ōuzhōu.
现在买衣服有折扣。	现在买衣服有折扣。   MDBG    Xiànzài mǎi yīfu yǒu zhékòu.     English The clothes are on sale now.
The clothes are on sale now.	The clothes are on sale now.   现在买衣服有折扣。  MDBG    Xiànzài mǎi yīfu yǒu zhékòu.
吴梅期盼丈夫早点回国。	吴梅期盼丈夫早点回国。   MDBG    Wú Méi qīpàn zhàngfu zǎo diǎn huí guó.     English Wu Mei hopes her husband returns home (to China) early.
Wu Mei hopes her husband returns home (to China) early.	Wu Mei hopes her husband returns home (to China) early.   吴梅期盼丈夫早点回国。  MDBG    Wú Méi qīpàn zhàngfu zǎo diǎn huí guó.
闹钟响了，但是他没醒。	闹钟响了，但是他没醒。   MDBG    Nàozhōng xiǎng le, dànshì tā méi xǐng.     English The alarm clock has rung, but he hasn't yet woken up.
The alarm clock has rung, but he hasn't yet woken up.	The alarm clock has rung, but he hasn't yet woken up.   闹钟响了，但是他没醒。  MDBG    Nàozhōng xiǎng le, dànshì tā méi xǐng.
闹钟响了，她还不想起床。	闹钟响了，她还不想起床。   MDBG    Nàozhōng xiǎng le, tā hái bù xiǎng qǐchuáng.     English The alarm clock is ringing, but she doesn't want to get up.
The alarm clock is ringing, but she doesn't want to get up.	The alarm clock is ringing, but she doesn't want to get up.   闹钟响了，她还不想起床。  MDBG    Nàozhōng xiǎng le, tā hái bù xiǎng qǐchuáng.
时间一到，闹钟就自动响了。	时间一到，闹钟就自动响了。   MDBG    Shíjiān yī dào, nàozhōng jiù zìdòng xiǎng le.     English The alarm automatically goes off when it's time.
The alarm automatically goes off when it's time.	The alarm automatically goes off when it's time.   时间一到，闹钟就自动响了。  MDBG    Shíjiān yī dào, nàozhōng jiù zìdòng xiǎng le.
车轴在维修。	车轴在维修。   MDBG    Chēzhóu zài wéixiū.     English The car axle is under repair.
The car axle is under repair.	The car axle is under repair.   车轴在维修。  MDBG    Chēzhóu zài wéixiū.
今天是农历新年。	今天是农历新年。   MDBG    Jīntiān shì nónglì xīnnián.     English Today is Chinese New Year.
Today is Chinese New Year.	Today is Chinese New Year.   今天是农历新年。  MDBG    Jīntiān shì nónglì xīnnián.
中国很多节日都按农历计算的。	中国很多节日都按农历计算的。   MDBG    Zhōngguó hěn duō jiérì dōu àn nónglì jìsuàn de.     English Many Chinese festivals are calculated by the lunar calendar.
Many Chinese festivals are calculated by the lunar calendar.	Many Chinese festivals are calculated by the lunar calendar.   中国很多节日都按农历计算的。  MDBG    Zhōngguó hěn duō jiérì dōu àn nónglì jìsuàn de.
他的态度很强硬。	他的态度很强硬。   MDBG    Tā de tàidù hěn qiángyìng.     English His attitude is unyielding.
His attitude is unyielding.	His attitude is unyielding.   他的态度很强硬。  MDBG    Tā de tàidù hěn qiángyìng.
美国的态度很强硬。	美国的态度很强硬。   MDBG    Měiguó de tàidù hěn qiángyìng.     English The attitude of America is very hard-line.
The attitude of America is very hard-line.	The attitude of America is very hard-line.   美国的态度很强硬。  MDBG    Měiguó de tàidù hěn qiángyìng.
我每天早上6点叫醒他。	我每天早上6点叫醒他。   MDBG    wǒ měi tiān zǎoshang 6 diǎn jiàoxǐng tā.     English I wake him at six every morning.
I wake him at six every morning.	I wake him at six every morning.   我每天早上6点叫醒他。  MDBG    wǒ měi tiān zǎoshang 6 diǎn jiàoxǐng tā.
凡是好的东西我们都要保留。	凡是好的东西我们都要保留。   MDBG    Fánshì hǎo de dōngxi wǒmen dōu yào bǎoliú.     English We should keep all good things.
We should keep all good things.	We should keep all good things.   凡是好的东西我们都要保留。  MDBG    Fánshì hǎo de dōngxi wǒmen dōu yào bǎoliú.
凡是十八岁以下，都不可以开车。	凡是十八岁以下，都不可以开车。   MDBG    Fánshì shíbā suì yǐ xià, dōu bù kěyǐ kāichē.     English Anyone under 18 is not allowed to drive.
Anyone under 18 is not allowed to drive.	Anyone under 18 is not allowed to drive.   凡是十八岁以下，都不可以开车。  MDBG    Fánshì shíbā suì yǐ xià, dōu bù kěyǐ kāichē.
总统予以他最佳市民的称号。	总统予以他最佳市民的称号。   MDBG    Zǒngtǒng yǔyǐ tā zuìjiā shìmín de chēnghào.     English The President awarded him the title of Best Resident of the City.
The President awarded him the title of Best Resident of the City.	The President awarded him the title of Best Resident of the City.   总统予以他最佳市民的称号。  MDBG    Zǒngtǒng yǔyǐ tā zuìjiā shìmín de chēnghào.
我看见一个穿黑衣服的女人。	我看见一个穿黑衣服的女人。   MDBG    wǒ kànjiàn yī ge chuān hēi yīfu de nǚrén.     English I see a woman wearing black.
I see a woman wearing black.	I see a woman wearing black.    我看见一个穿黑衣服的女人。  MDBG    wǒ kànjiàn yī ge chuān hēi yīfu de nǚrén.
肠在胃的下面。	肠在胃的下面。   MDBG    Cháng zài wèi de xiàmiàn.     English The intestines are below the stomach.
The intestines are below the stomach.	The intestines are below the stomach.   肠在胃的下面。  MDBG    Cháng zài wèi de xiàmiàn.
这里有两只耗子。	这里有两只耗子。   MDBG    Zhèlǐ yǒu liǎng zhī hàozi.     English There are two mice here.
There are two mice here.	There are two mice here.   这里有两只耗子。  MDBG    Zhèlǐ yǒu liǎng zhī hàozi.
警察在搜查罪犯。	警察在搜查罪犯。   MDBG    Jǐngchá zài sōuchá zuìfàn.     English The police are conducting a search for the criminal.
The police are conducting a search for the criminal.	The police are conducting a search for the criminal.   警察在搜查罪犯。  MDBG    Jǐngchá zài sōuchá zuìfàn.
我喜欢吃罐头食品。	我喜欢吃罐头食品。   MDBG    Wǒ xǐhuan chī guàntou shípǐn.     English I like eating canned foods.
I like eating canned foods.	I like eating canned foods.   我喜欢吃罐头食品。  MDBG    Wǒ xǐhuan chī guàntou shípǐn.
玛丽不穷，相反，她相当富裕。	玛丽不穷，相反，她相当富裕。   MDBG    mǎlì bù qióng, xiāngfǎn, tā xiāngdāng fùyù.     English Mary is not poor. On the contrary, she is quite rich.
Mary is not poor. On the contrary, she is quite rich.	Mary is not poor. On the contrary, she is quite rich.   玛丽不穷，相反，她相当富裕。  MDBG    mǎlì bù qióng, xiāngfǎn, tā xiāngdāng fùyù.
孩子们在进行启蒙教育。	孩子们在进行启蒙教育。   MDBG    Háizimen zài jìnxíng qǐméng jiàoyù.     English The children are receiving their formative education.
The children are receiving their formative education.	The children are receiving their formative education.   孩子们在进行启蒙教育。  MDBG    Háizimen zài jìnxíng qǐméng jiàoyù.
我想买一根皮带。	我想买一根皮带。   MDBG    Wǒ xiǎng mǎi yī gēn pídài.     English I want to buy a leather belt.
I want to buy a leather belt.	I want to buy a leather belt.   我想买一根皮带。  MDBG    Wǒ xiǎng mǎi yī gēn pídài.
他们吓坏了。	他们吓坏了。   MDBG    Tāmen xiàhuài le.     English They are very frightened.
They are very frightened.	They are very frightened.   他们吓坏了。  MDBG    Tāmen xiàhuài le.
他突然出现，吓了我一跳。	他突然出现，吓了我一跳。   MDBG    Tā tūrán chūxiàn, xià le wǒ yī tiào.     English He suddenly appeared and I was startled.
He suddenly appeared and I was startled.	He suddenly appeared and I was startled.   他突然出现，吓了我一跳。  MDBG    Tā tūrán chūxiàn, xià le wǒ yī tiào.
天上出现了彩虹。	天上出现了彩虹。   MDBG    Tiānshàng chūxiànle cǎihóng.     English A rainbow has appeared in the sky.
A rainbow has appeared in the sky.	A rainbow has appeared in the sky.   天上出现了彩虹。  MDBG    Tiānshàng chūxiànle cǎihóng.
他们惊得目瞪口呆。	他们惊得目瞪口呆。   MDBG    tāmen jīng de mùdèngkǒudāi.     English They were left speechless.
They were left speechless.	They were left speechless.   他们惊得目瞪口呆。  MDBG    tāmen jīng de mùdèngkǒudāi.
他通宵都在工作。	他通宵都在工作。   MDBG    Tā tōngxiāo dōu zài gōngzuò.     English He worked through the night.
He worked through the night.	He worked through the night.   他通宵都在工作。  MDBG    Tā tōngxiāo dōu zài gōngzuò.
他显得很气愤。	他显得很气愤。   MDBG    Tā xiǎnde hěn qìfèn.     English He looks furious.
He looks furious.	He looks furious.   他显得很气愤。  MDBG    Tā xiǎnde hěn qìfèn.
当他问起是谁打破了窗户时，所有的男生都显得很无辜。	当他问起是谁打破了窗户时，所有的男生都显得很无辜。   MDBG    dāng tā wèn qǐ shì shéi dǎpò le chuānghu shí, suǒyǒu de nánshēng dōu xiǎnde hěn wúgū.     English When he asked who had broken the window, all the boys put on an air of innocence.
When he asked who had broken the window, all the boys put on an air of innocence.	When he asked who had broken the window, all the boys put on an air of innocence.   当他问起是谁打破了窗户时，所有的男生都显得很无辜。  MDBG    dāng tā wèn qǐ shì shéi dǎpò le chuānghu shí, suǒyǒu de nánshēng dōu xiǎnde hěn wúgū.
王小姐想喝矿泉水。	王小姐想喝矿泉水。   MDBG    Wáng xiǎojiě xiǎng hē kuàngquánshuǐ.     English Ms. Wang would like to drink mineral water.
Ms. Wang would like to drink mineral water.	Ms. Wang would like to drink mineral water.   王小姐想喝矿泉水。  MDBG    Wáng xiǎojiě xiǎng hē kuàngquánshuǐ.
我想喝矿泉水。	我想喝矿泉水。   MDBG    Wǒ xiǎng hē kuàngquánshuǐ.     English I would like to drink mineral water.
I would like to drink mineral water.	I would like to drink mineral water.   我想喝矿泉水。  MDBG    Wǒ xiǎng hē kuàngquánshuǐ.
黄金涨价了。	黄金涨价了。   MDBG    Huángjīn zhǎng jià le.     English The price of gold has risen.
The price of gold has risen.	The price of gold has risen.   黄金涨价了。  MDBG    Huángjīn zhǎng jià le.
最近，水果又涨价了。	最近，水果又涨价了。   MDBG    Zuì jìn, shuǐguǒ yòu zhǎngjià le.     English Recently, the price of fruit has risen.
Recently, the price of fruit has risen.	Recently, the price of fruit has risen.   最近，水果又涨价了。  MDBG    Zuì jìn, shuǐguǒ yòu zhǎngjià le.
老师在发脾气。	老师在发脾气。   MDBG    Lǎoshī zài fā píqi.     English The teacher is having a fit.
The teacher is having a fit.	The teacher is having a fit.   老师在发脾气。  MDBG    Lǎoshī zài fā píqi.
他发脾气了。	他发脾气了。   MDBG    Tā fā píqi le.     English He lost his temper.
He lost his temper.	He lost his temper.   他发脾气了。  MDBG    Tā fā píqi le.
小红坐在小李的背后。	小红坐在小李的背后。   MDBG    Xiǎo Hóng zuò zài Xiǎo Lǐ de bèihòu.     English Xiao Hong sits behind Xiao Li.
Xiao Hong sits behind Xiao Li.	Xiao Hong sits behind Xiao Li.   小红坐在小李的背后。  MDBG    Xiǎo Hóng zuò zài Xiǎo Lǐ de bèihòu.
我好久不跟小李联络了。	我好久不跟小李联络了。   MDBG    Wǒ hǎo jiǔ bù gēn Xiǎo Lǐ liánluò le.     English It has been a long ago since I last contacted Xiao Li.
It has been a long ago since I last contacted Xiao Li.	It has been a long ago since I last contacted Xiao Li.   我好久不跟小李联络了。  MDBG    Wǒ hǎo jiǔ bù gēn Xiǎo Lǐ liánluò le.
小李完整地搜集了作业资料。	小李完整地搜集了作业资料。   MDBG    Xiǎo Lǐ wánzhěng de sōují le zuòyè zīliào.     English Xiao Li completed the gathering of his homework materials.
Xiao Li completed the gathering of his homework materials.	Xiao Li completed the gathering of his homework materials.   小李完整地搜集了作业资料。  MDBG    Xiǎo Lǐ wánzhěng de sōují le zuòyè zīliào.
这只小猪真可爱。	这只小猪真可爱。   MDBG    Zhè zhī xiǎo zhū zhēn kě'ài.     English This little pig is cute.
This little pig is cute.	This little pig is cute.   这只小猪真可爱。  MDBG    Zhè zhī xiǎo zhū zhēn kě'ài.
纸遮住了她的脸。	纸遮住了她的脸。   MDBG    Zhǐ zhēzhùle tā de liǎn.     English The paper is covering her face (and blocking it from sight).
The paper is covering her face (and blocking it from sight).	The paper is covering her face (and blocking it from sight).   纸遮住了她的脸。  MDBG    Zhǐ zhēzhùle tā de liǎn.
孩子在这条河里游泳太危险了。	孩子在这条河里游泳太危险了。   MDBG    háizi zài zhè tiáo hé lǐ yóuyǒng tài wēixiǎn le.     English This river is dangerous for children to swim in.
This river is dangerous for children to swim in.	This river is dangerous for children to swim in.   孩子在这条河里游泳太危险了。  MDBG    háizi zài zhè tiáo hé lǐ yóuyǒng tài wēixiǎn le.
这是一只毒蜘蛛。	这是一只毒蜘蛛。   MDBG    Zhè shì yī zhī dúzhīzhū.     English This is a poisonous spider.
This is a poisonous spider.	This is a poisonous spider.   这是一只毒蜘蛛。  MDBG    Zhè shì yī zhī dúzhīzhū.
蜘蛛在树上结网。	蜘蛛在树上结网。   MDBG    Zhīzhū zài shù shàng jiéwǎng.     English The spider is weaving a web in the tree.
The spider is weaving a web in the tree.	The spider is weaving a web in the tree.   蜘蛛在树上结网。  MDBG    Zhīzhū zài shù shàng jiéwǎng.
我很害怕蜘蛛。	我很害怕蜘蛛。   MDBG    Wǒ hěn hàipà zhīzhū.     English I'm afraid of spiders.
I'm afraid of spiders.	I'm afraid of spiders.   我很害怕蜘蛛。  MDBG    Wǒ hěn hàipà zhīzhū.
王小姐害怕蜘蛛。	王小姐害怕蜘蛛。   MDBG    Wáng xiǎojiě hàipà zhīzhū.     English Ms. Wang is afraid of spiders.
Ms. Wang is afraid of spiders.	Ms. Wang is afraid of spiders.   王小姐害怕蜘蛛。  MDBG    Wáng xiǎojiě hàipà zhīzhū.
他手腕上有只蜘蛛。	他手腕上有只蜘蛛。   MDBG    Tā shǒuwàn shàng yǒu zhī zhīzhū.     English There's a spider on his wrist.
There's a spider on his wrist.	There's a spider on his wrist.   他手腕上有只蜘蛛。  MDBG    Tā shǒuwàn shàng yǒu zhī zhīzhū.
工厂里的工人罢工了。	工厂里的工人罢工了。   MDBG    Gōngchǎng lǐ de gōngrén bàgōng le.     English The workers in the factory are on strike.
The workers in the factory are on strike.	The workers in the factory are on strike.   工厂里的工人罢工了。  MDBG    Gōngchǎng lǐ de gōngrén bàgōng le.
工人再度罢工。	工人再度罢工。   MDBG    Gōngrén zàidù bàgōng.     English The workers went on strike again.
The workers went on strike again.	The workers went on strike again.   工人再度罢工。  MDBG    Gōngrén zàidù bàgōng.
黄金是一种贵重金属。	黄金是一种贵重金属。   MDBG    Huángjīn shì yīzhǒng guìzhòng jīnshǔ.     English Gold is a type of valuable metal.
Gold is a type of valuable metal.	Gold is a type of valuable metal.   黄金是一种贵重金属。  MDBG    Huángjīn shì yīzhǒng guìzhòng jīnshǔ.
布宜诺斯艾利斯是阿根廷的首都。	布宜诺斯艾利斯是阿根廷的首都。   MDBG    Bùyínuòsī'àilìsī shì Āgēntíng de shǒudū.     English Buenos Aires is the capital of Argentina.
Buenos Aires is the capital of Argentina.	Buenos Aires is the capital of Argentina.   布宜诺斯艾利斯是阿根廷的首都。  MDBG    Bùyínuòsī'àilìsī shì Āgēntíng de shǒudū.
野外的空气真好。	野外的空气真好。   MDBG    Yěwài de kōngqì zhēn hǎo.     English The air in the countryside is really good.
The air in the countryside is really good.	The air in the countryside is really good.   野外的空气真好。  MDBG    Yěwài de kōngqì zhēn hǎo.
那个发现纯属偶然。	那个发现纯属偶然。   MDBG    nà ge fāxiàn chúnshǔ ǒurán.     English That discovery was quite accidental.
That discovery was quite accidental.	That discovery was quite accidental.   那个发现纯属偶然。  MDBG    nà ge fāxiàn chúnshǔ ǒurán.
一个真正的绅士不会出卖他的朋友。	一个真正的绅士不会出卖他的朋友。   MDBG    yī ge zhēnzhèng de shēnshì bùhuì chūmài tā de péngyou.     English A true gentleman will not betray his friends.
A true gentleman will not betray his friends.	A true gentleman will not betray his friends.   一个真正的绅士不会出卖他的朋友。  MDBG    yī ge zhēnzhèng de shēnshì bùhuì chūmài tā de péngyou.
他看上去是一个十足的绅士。	他看上去是一个十足的绅士。   MDBG    tā kànshangqu shì yī gè shízú de shēnshì.     English He looks every inch a gentleman.
He looks every inch a gentleman.	He looks every inch a gentleman.   他看上去是一个十足的绅士。  MDBG    tā kànshangqu shì yī gè shízú de shēnshì.
这样的举止只可能是个绅士。	这样的举止只可能是个绅士。   MDBG    zhèyàng de jǔzhǐ zhǐ kěnéng shì ge shēnshì.     English He must be a gentleman to act that way.
He must be a gentleman to act that way.	He must be a gentleman to act that way.   这样的举止只可能是个绅士。  MDBG    zhèyàng de jǔzhǐ zhǐ kěnéng shì ge shēnshì.
学生们通常很安静并且举止文明。	学生们通常很安静并且举止文明。   MDBG    Xuéshengmen tōngcháng hěn ānjìng bìngqiě jǔzhǐ wénmíng.     English The students are usually quiet and well behaved.
The students are usually quiet and well behaved.	The students are usually quiet and well behaved.   学生们通常很安静并且举止文明。  MDBG    Xuéshengmen tōngcháng hěn ānjìng bìngqiě jǔzhǐ wénmíng.
我每天工作不同时段。	我每天工作不同时段。   MDBG    wǒ měi tiān gōngzuò bùtóng shíduàn.     English Every day I work different hours.
Every day I work different hours.	Every day I work different hours.   我每天工作不同时段。  MDBG    wǒ měi tiān gōngzuò bùtóng shíduàn.
2008年奥林匹克运动会将在北京举行。	2008年奥林匹克运动会将在北京举行。   MDBG    Èr líng líng bā nián Àolínpǐkè Yùndònghuì jiāng zài Běijīng jǔxíng.     English The 2008 Olympic Games will be held in Beijing.
The 2008 Olympic Games will be held in Beijing.	The 2008 Olympic Games will be held in Beijing.   2008年奥林匹克运动会将在北京举行。  MDBG    Èr líng líng bā nián Àolínpǐkè Yùndònghuì jiāng zài Běijīng jǔxíng.
奥林匹克的起源是什么？	奥林匹克的起源是什么？   MDBG    àolínpǐkè de qǐyuán shì shénme?     English What are the origins of the Olympics?
What are the origins of the Olympics?	What are the origins of the Olympics?   奥林匹克的起源是什么？  MDBG    àolínpǐkè de qǐyuán shì shénme?
佛教起源于印度。	佛教起源于印度。   MDBG    Fójiào qǐyuán yú Yìndù.     English Buddhism originates in India.
Buddhism originates in India.	Buddhism originates in India.   佛教起源于印度。  MDBG    Fójiào qǐyuán yú Yìndù.
他正在监视系统的状态。	他正在监视系统的状态。   MDBG    Tā zhèngzài jiānshì xìtǒng de zhuàngtài.     English He is monitoring the condition of the system.
He is monitoring the condition of the system.	He is monitoring the condition of the system.   他正在监视系统的状态。  MDBG    Tā zhèngzài jiānshì xìtǒng de zhuàngtài.
自从手术后，我父亲一直处于良好的状态。	自从手术后，我父亲一直处于良好的状态。   MDBG    zìcóng shǒushù hòu, wǒ fùqin yīzhí chǔyú liánghǎo de zhuàngtài.     English My father has been in fine shape since his operation.
My father has been in fine shape since his operation.	My father has been in fine shape since his operation.   自从手术后，我父亲一直处于良好的状态。  MDBG    zìcóng shǒushù hòu, wǒ fùqin yīzhí chǔyú liánghǎo de zhuàngtài.
母女俩都很喜欢养花。	母女俩都很喜欢养花。   MDBG    Mǔnǚ liǎ dōu hěn xǐhuan yǎnghuā.     English The mother and her daughter both love growing flowers.
The mother and her daughter both love growing flowers.	The mother and her daughter both love growing flowers.   母女俩都很喜欢养花。  MDBG    Mǔnǚ liǎ dōu hěn xǐhuan yǎnghuā.
母女俩在挑拣水果。	母女俩在挑拣水果。   MDBG    Mǔ-nǚ liǎ zài tiāojiǎn shuǐguǒ.     English The mother and her daughter are selecting fruits.
The mother and her daughter are selecting fruits.	The mother and her daughter are selecting fruits.   母女俩在挑拣水果。  MDBG    Mǔ-nǚ liǎ zài tiāojiǎn shuǐguǒ.
母女俩长得很相似。	母女俩长得很相似。   MDBG    Mǔ-nǚ liǎ zhǎng de hěn xiāngsì.     English The mother and daughter look like each other very much.
The mother and daughter look like each other very much.	The mother and daughter look like each other very much.   母女俩长得很相似。  MDBG    Mǔ-nǚ liǎ zhǎng de hěn xiāngsì.
今晚我将在朋友家过夜。	今晚我将在朋友家过夜。   MDBG    jīnwǎn wǒ jiāng zài péngyou jiā guò yè.     English I'll spend the night at my friend's house.
I'll spend the night at my friend's house.	I'll spend the night at my friend's house.   今晚我将在朋友家过夜。  MDBG    jīnwǎn wǒ jiāng zài péngyou jiā guò yè.
好习惯是从小养成的。	好习惯是从小养成的。   MDBG    hǎo xíguàn shì cóng xiǎo yǎngchéng de.     English Good habits should be cultivated in childhood.
Good habits should be cultivated in childhood.	Good habits should be cultivated in childhood.   好习惯是从小养成的。  MDBG    hǎo xíguàn shì cóng xiǎo yǎngchéng de.
开洗衣机。	开洗衣机。   MDBG    Kāi xǐyījī.     English Turn on the washing machine.
Turn on the washing machine.	Turn on the washing machine.   开洗衣机。  MDBG    Kāi xǐyījī.
我觉得洗衣机坏了。	我觉得洗衣机坏了。   MDBG    Wǒ juéde xǐyījī huài le.     English I think the washing machine is broken.
I think the washing machine is broken.	I think the washing machine is broken.   我觉得洗衣机坏了。  MDBG    Wǒ juéde xǐyījī huài le.
河水很急，渡过去很危险。	河水很急，渡过去很危险。   MDBG    Hé shuǐ hěn jí, dù guòqù hěn wēixiǎn.     English The river is running quickly. It is dangerous to cross.
The river is running quickly. It is dangerous to cross.	The river is running quickly. It is dangerous to cross.   河水很急，渡过去很危险。  MDBG    Hé shuǐ hěn jí, dù guòqù hěn wēixiǎn.
她向神祷告。	她向神祷告。   MDBG    Tā xiàng shén dǎogào.     English She's praying to God.
She's praying to God.	She's praying to God.   她向神祷告。  MDBG    Tā xiàng shén dǎogào.
他们虔诚地做祷告。	他们虔诚地做祷告。   MDBG    Tāmen qiánchéng de zuò dǎogào.     English They pray devoutly.
They pray devoutly.	They pray devoutly.   他们虔诚地做祷告。  MDBG    Tāmen qiánchéng de zuò dǎogào.
她是个虔诚的基督徒。	她是个虔诚的基督徒。   MDBG    Tā shì ge qiánchéng de jīdūtú.     English She is a pious Christian.
She is a pious Christian.	She is a pious Christian.   她是个虔诚的基督徒。  MDBG    Tā shì ge qiánchéng de jīdūtú.
她信仰耶稣基督。	她信仰耶稣基督。   MDBG    Tā xìnyǎng Yēsū Jīdū.     English She believes in Jesus Christ.
She believes in Jesus Christ.	She believes in Jesus Christ.   她信仰耶稣基督。  MDBG    Tā xìnyǎng Yēsū Jīdū.
她的宠物是一只乌龟。	她的宠物是一只乌龟。   MDBG    Tā de chǒngwù shì yī zhī wūguī.     English Her pet is a tortoise.
Her pet is a tortoise.	Her pet is a tortoise.   她的宠物是一只乌龟。  MDBG    Tā de chǒngwù shì yī zhī wūguī.
乌龟爬得很缓慢。	乌龟爬得很缓慢。   MDBG    Wūguī pá de hěn huǎnmàn.     English Tortoises crawl very slowly.
Tortoises crawl very slowly.	Tortoises crawl very slowly.   乌龟爬得很缓慢。  MDBG    Wūguī pá de hěn huǎnmàn.
快考试了，小马在认真复习。	快考试了，小马在认真复习。   MDBG    Kuài kǎoshì le, Xiǎo Mǎ zài rènzhēn fùxí.     English The exam is soon, Xiao Ma is seriously reviewing.
